title,review_text,stars,url
Spider-Man: Far From Home,"我是一个94年的广东人，我从小身边充斥着各种蜘蛛侠作品，每天午休回家吃饭有94版蜘蛛侠动画。周末明珠台早上又更早一些年份的蜘蛛侠动画，有时翡翠台周末大电影重复着播托比版蜘蛛侠电影。dvd3集都有，有空就会暂停着dvd临摹蜘蛛侠的画面。暑假会去有电脑的表家玩蜘蛛侠2、boss是犀牛 八爪博士、神秘客。还记得蜘蛛侠3游戏那可怕的建模，敌友难辨，终极联盟，破碎维度，漫画终极蜘蛛侠。
蜘蛛侠可以讲是我的儿时小伙伴。我知道我现在语无伦次，这是因为我看完这部蜘蛛侠电影实在愤怒的难控制自己。到处充斥着斯塔克的影子，蜘蛛侠已经不是蜘蛛侠了，这简直就是钢铁侠的罗宾。
记得斯坦李蜘蛛侠的首要人设是什么吗？在那个蝙蝠侠有罗宾，闪电侠有闪电小子，海皇有海少侠，每个青年英雄都有个英雄导师带着的年代。蜘蛛侠是唯一一个单独出道，误打误撞的少年英雄。到处碰壁然后成长。靠自己和朋友成长为独当一面的英雄。
倒是神秘客的设定很好，很符合。但这个新漫威蜘蛛侠的设定，真是真是太不符合原著了
我敢讲这是三个真人蜘蛛侠中最偏离原著的蜘蛛侠。不要看他眼睛能动，后背是漫画蟑螂蜘蛛图案，用的蛛丝发射器，其实这都是次要的。
蜘蛛侠最核心的是他每次打完仗后默默回到房间里用针线缝补的紧身衣。",1,https://movie.douban.com/review/10278279/
Spider-Man: Far From Home,看完后的感觉和看前担心的一样，太过于依赖于MCU以至于变成了一部最不蜘蛛侠的蜘蛛侠电影。我对MCU相当路人，到现在还是没看复联4，只是单纯的喜欢蜘蛛侠，首先这部电影绝对是一部好的爆米花电影，但是这部电影的蜘蛛侠元素和MCU元素比为3:7，对于一个喜欢蜘蛛侠的MCU路人来说是不太满意的，我还是比较喜欢纽约那个好邻居，而不是什么拯救世界的英雄。为什么就一定要有人来成为下一个钢铁侠，他只是蜘蛛侠，为什么整部电影映射出的蜘蛛侠都是躲在钢铁侠背后甚至说是阴影下的小孩。对于豆瓣目前8.4的评分，真的是虚高了，我认为这部电影最后可能稳在7.8分左右（其实我觉得会更低），对于爆米花电影来说这是一部相当优秀的电影，但是对于蜘蛛侠来说它在我心中只能勉强及格。最后还是那句话这是最不蜘蛛侠的蜘蛛侠电影。,1,https://movie.douban.com/review/10272061/
Spider-Man: Far From Home,"看得真的很难受，不是因为剧情而是因为情怀。当年的那个“能力越大，责任越大”的蜘蛛侠什么时候能回来呀？！
当年的蜘蛛侠，有血有肉，像是一个普通人，也更像我们身边的朋友，甚至是我们自己。因为能力的转变以及伯父指导，担负起责任和使命。有痛苦，有彷徨，有过想放弃，有过失落，但需要他的时候，他都在。因为他是蜘蛛侠，他永远不会放弃别人，更不会放弃自己，也不会逃避问题。那时的蜘蛛侠更像是个希望，也是一种精神…
如今三部曲后的翻拍，或是说新的蜘蛛侠。买的更多是情怀，特效。并非如何差，但也绝不是当年的那个朋友了，看完之后，好像是一部纯粹的游戏。
以上只是个人看法，不喜勿喷。但我真的希望，儿时的英雄，你能有一天回来。",1,https://movie.douban.com/review/10282408/
Spider-Man: Far From Home,这是我看过最差的蜘蛛侠电影，简直就是钢铁侠2.0，这不是我从小最喜欢的那个超级英雄，我希望的是一个独立的英雄，而不是谁的附属品，不是离开史塔克工业就连衣服都没有的蜘蛛侠，还有就是剧情跟扯淡一样，第一部还喜欢其他女生，这才多久，什么铺垫也没有就喜欢上MJ了？什么鬼东西！打致幻客也是各种bug，如果都是幻觉，那么风，水，火带给人的只是视觉迷幻，那触觉呢？只是幻想的话，人们感觉不到风？感觉不到水吗？,1,https://movie.douban.com/review/10276920/
Spider-Man: Far From Home,完全像是在过家家，根本没有一丁点超级英雄的影子。人家只想谈恋爱啦，人家只想表白啦，拯救世界什么的随便你们好了啦，不要耽误我旅游撩妹啦，眼镜什么的滚粗人家不想要啦。已经完全失去了蜘蛛侠所代表的“能力越大责任越大”的精神，先是有本伯父的死去，然后是钢铁侠的阵亡，本应该继续发扬能力越大责任就越大的精神，反而跟没事人一样一门心思谈恋爱，简直烂到彻底。绝对是漫威电影结束的开始。,1,https://movie.douban.com/review/10275699/
Spider-Man: Far From Home,我看到好多评论说“好差”“漫威史上最差”“蜘蛛侠史上最差”，然后给了三星甚至四星？！？！别的不说，这种垃圾都能刷到8.0的评分，然后看看《蜘蛛侠平行宇宙》8.6，中间的区分度怎么办，逼豆瓣评分精确到小数点后四位么，或者打分变成☀吧，这样这部电影四个太阳一月亮一星星，中间可以塞下一百部妇联2,1,https://movie.douban.com/review/10312507/
Spider-Man: Far From Home,"感觉这部就像Netflix黑镜细作潜入索尼哥伦比亚蜘蛛侠剧组
近两个小时的观影过程中内心毫无波澜甚至还为熬夜+淋雨感到不值
《复仇者联盟4》里把三巨头雷神贬为谐星只为增添笑料；《黑凤凰》刚折腾完X教授：让轮椅上的教授“走两步”，这部就把钢铁侠从坟里挖出来戏谑。
这不是我认识的MCU👋🏻
我这个零点场不全是粉丝，但第一个彩蛋放完都发出了嗤声，剧情的落点变成通过剪辑视频脏水蜘蛛侠…人类的本质真的是复读机？
————
6月29日晚 二刷，依然不想改评分。
戏谑钢铁侠
继续阐述一下戏谑钢铁侠，全片无数次cue钢铁侠，作为漫威10年死忠的我，不仅不觉得感动，反而被这种刻意和心机，提高了内心的警惕。简单横向对比关于师徒传承，《火影忍者》里鸣人与自来也、《我的英雄学院》里欧尔麦特与绿谷出久。纪念和传承不是简单的提起和复制，小蜘蛛也满嘴量子物理，和钢铁侠一样的动作使用高科技，太刻意了。尤其对我不能接受的是，把钢铁侠从坟里拉出来半边脸骷髅的“大不敬”场景，只是一个幻想恐吓小蜘蛛。太为钢铁侠感到不值了（即便拍这么有冲击的场景也让它更有意义好不好？比如是小蜘蛛的噩梦，醒来产生了思想上的重大转变）
我也不想看到蜘蛛侠变成下一个钢铁侠的无聊故事，多少影视作品都表达了“我就是我自己”而不是因为师从谁或者像谁而完全变成他。
人们相信任何事
全片唯一可取的点是：如今人们相信任何事（相信披着披风到处飞、双手能发出激光的人），这个表达恰巧符合了我本土当下魔幻的社会现实，多么诡异荒诞的新闻和消息都是真的。但在难得的MCU表达中，这种表达的方式和落点也是毫无诚意的，首先，方式上，仅凭神秘客的一张嘴和最低廉的电视广播旁边讲述，没有真实旁观者的“接受魔幻现实”的荒诞事实。其次，落点，落点居然是通过剪辑视频以及“execute”的双义。实在是粗暴简单把观众当傻子……
连带伤害
此外我最白眼的一点是，对威尼斯建筑和大英馆藏的大肆破坏，对城市和民众的“连带伤害”是美队3就提出来的点，这里完全不尊重，非常简单粗暴地制造破坏！
怎么看都是毫无诚意的！
继续1星！",1,https://movie.douban.com/review/10270304/
Spider-Man: Far From Home,虽然他还是个普通人，还是面对爱情不知所措，但是他已经不是蜘蛛侠了，可以为了爱情（？什么尴尬早恋？）放弃责任，怀念干爸爸又扛起责任。斯达克不是爬起来的傀儡，彼得帕克才是那个被操纵起来的傀儡，漫威影业心中蜘蛛侠已死，只是附着在蜘蛛侠身上的钢铁侠罢了。有生之年还能看到蜘蛛侠坐在城市的最高点俯瞰整个城市吗？那个高处不胜寒的落寞却一腔孤勇的蜘蛛侠，那个饱受生活折磨却依旧对整个城市满怀大爱甚至为此放弃爱情的蜘蛛侠已经不在。剩下的只是个天生享受所有瞩目荣耀宠爱和女神独倾的团宠弟弟，只有在他在慌乱中却愿意接起责任的那一刻，我才能看到一个普通人对于英雄称号的担当，一个普通平凡的接地气英雄（比如蜘蛛侠？）面对失去钢铁侠挣扎的内心才能平息钢铁侠粉心中的怨气，漫威，你这招真的可以，到最后钢铁侠粉还可以反咬一口说蜘蛛侠吸血钢铁侠，蜘蛛侠才是那个被消耗光了的角色好吧。新的这个不是夜行猴，夜行蚊好不，毕竟蜘蛛它不吸血。,1,https://movie.douban.com/review/10275698/
Spider-Man: Far From Home,超级烂片，全程水，就想泡妞，感觉是，满威的捞钱之作，一家人在电影院感到很无语，也哼想睡觉0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,https://movie.douban.com/review/10308539/
Spider-Man: Far From Home,真的就是骗钱 ，骗中国人钱有意思吗，漫威是出不了什么新东西了，主角演技可以，但是这个让人头疼的剧本，真的可以看睡着了，看漫威骗子说实话我不想去专注太多的剧情，看的就是场面 但现在漫威就想给你弄点 无脑 没什么搞笑成分的无用剧情，十分钟的特效真的是无语，没钱不要拍电影骗钱好吗。浪费点钱无所谓，浪费时间真的是不值得，我不知道，谁给的这么多高分，真的是没看过好电影吗,1,https://movie.douban.com/review/10323923/
