title,review_text,stars,url
Avatar,"普世价值就是拉手亲嘴，外星人也一样。明明有辫子，咋就不知道拉拉辫子呢？难道辫子也会带传染病？

普世价值就是IMax 3D。整个长三角的人口抵得上3个加拿大，就1块屏，整个广东省抵得上4个加拿大，就1块屏，多伦多一个城方圆200公里有5块。社会主义初级阶段的主要矛盾是人民群众日益增长的物质文化需求和落后的社会生产力之间的矛盾呀！同胞们！切记呀！

所以，Avatar这部片子最有趣的，不在于他为啥没用IMax 3D拍一段太空跨种族床戏，而在于，为什么用这样跨时代的技术，拍出了意识形态如此落后的戏码：如吾友Low哥所说，面孔是蒙古的，衣裳是印第安的，酋长的巫师老婆的口音又是黑人的。片子时时处处将蒙昧落后“奇观化”，用高科技的画面丑化科技，用智识的成果建构反智的主题。好在里面毕竟没拍出刀枪不入的镜头来，不然中医信徒又要high起来了。

普世价值就是坚船利炮呀！你还真信长个锤头鲨鼻子的犀牛就能干过坦克？那是好莱坞逗你玩儿呢！老祖宗的北洋水师怎么完蛋的你给忘了？航速8节的战舰是追不上10节的战舰的呀！外星人也一样，你没看到武功最好的领头人，骑的鸟也比别人的大么！

普世价值就是师夷长技以制夷呀！你没发现最聪明最牛逼的纳威人都会说英语么！你没看见纳威人押送俘虏用的也是机关枪么！

千万别被那些殖民者的后代轻佻佻地瞄了一眼，就以为自己真的天人合一自然和谐了。你丫想上google.com都上不了，你乐个什么劲呢？",1,https://movie.douban.com/review/2934420/
Avatar,"剧情无聊到极致，充满想象力吗？真没看出来。。。难道外星球的人非得和地球人长得一个样？到死都不知道那树精究竟是神马，是神经？神马神经？怎么运作的？难道人类高度发达到能够找到地外文明的时候，还不会正确处理外星人及我们的关系？？难道那个时候的人类还不懂环境保护？？莫名其妙。最后又变成男主拯救世界了，普通人永远成为不了男主，跟我一点关系都没有。

最后除了男主角帅点其他毫无看点。

而且阿凡达人真的很丑。",1,https://movie.douban.com/review/5744162/
Avatar,"【阿凡达】的摄像跟剪辑都太烂，剧情老套没新意。

三个小时下来，我唯一能给出的总结就是：

当人们节节攀升去创造一个又一个巅峰的同时，也逐渐开始忘却自己本初的主干。

 

三小时的科技震撼，最后的效果就如同电影情节里面所讲述那般。

就算你有再坚不可摧再花哨的科技运用技术，

都不如一个简朴却又用心良苦的小成本电影来的叫人刻苦铭心。

 

阿凡达。是在拿自己的矛戳自己的盾。",1,https://movie.douban.com/review/2959377/
Avatar,"这么无聊的片子没想到票房这么高，故事讲的太枯燥了，一点也不有趣。这类片子我觉得看得爽才是最重要的，有些片子能引起你的情感波动，有些片子能让你看的很爽，有些片子能引起你的好奇，有些片子故事另你入迷，但这片子鼓噪无味，看点只是什么高科技制作罢了。
好莱坞现在很多片子都沦落到只有制作，其他一无是处的地步了，不是无聊就是故事拖沓，看这种片子，我觉得还不如睡觉来的好。",1,https://movie.douban.com/review/8866659/
Avatar,"从这个故事里，你能分析出这帮人究竟哪里相岔了。
这两天，上映多年的好莱坞大片《阿凡达》在中国重映，仅仅几天之内就卷走了16亿人民币的票房，成为当季票房冠军。
这表面上看挺好理解，《阿凡达》么，当年就是部叫好又叫座的大片，我上大学那会儿，从不同渠道反复看了这片子三遍，那会儿这片子确实风靡全球。
但最近，我接到不少朋友的反馈，都说他们怀着一颗“还《阿凡达》一张电影票”的心走进电影院，看完电影以后却觉得味道怪怪的。
《阿凡达》还是那个《阿凡达》，影音效果也在3DMAX的演绎下更好了，但多年之后，成熟的我们再看这样一部讲述“人奸”故事的电影，却感觉有种说不出的别扭劲儿。
我觉得这是好事儿，因为我们不再愿意被白左忽悠了。
1
一个好的悲剧或喜剧，之所以能感动受众的心，原因就在于它的悲情或者欢喜是能够大众化的，而不是主人公或导演的情绪自嗨。而以这个视角去审视《阿凡达》，你会发现它恰恰是不合格的。
影片给我们讲了这样一个故事：在人类殖民外星的时代，一个身患残疾的人类小伙通过技术“魂穿”到一副外星人的身体中，与外星部族纳美人“同吃同住同劳动”，最后被他们的自然精神所感化，自己成为了纳美人反抗人类侵略的领袖，将贪婪的人类赶出了这颗美丽的星球，而他携着外星爱侣，一起在过上了田园牧歌般的原始社会生活……
简单的而说，这就是个外星版的《与狼共舞》。
但是，如果我们跳出主角个人的情绪，从这个故事中其他人的视角看：这个故事很美好吗？
首先故事中人类肯定不这么觉得。
比方说，我是故事里一个人族小兵，受大公司的雇佣来到外星搞开发建设，每天九九六的上班，为的是项目搞成，能多挣点奖金，回家老婆孩子热炕头。
可突然有一天，有位同事不知哪根筋搭错了，反水当了外星人。掉过头来把我们一勺烩了。我即便能九死一生没被他们干掉，被赶回老家后也要面临公司破产自己下岗的厄运。你觉得我会开心、很佩服他的举动么？
而如果我是个普通纳美族人，我觉得这个故事也不怎么美妙。
我们原本（按照导演安排的）在自己的星球上过着田园牧歌般原始社会生活，突然有一天外星人降临，没由来的说我们的生活太原始 ，要教给我们一堆知识，再后来他们干脆要把我们的家给拆了重建。
危难关头，外星人里出了一个小子，领导我们翻身闹革命，赶走了他的同胞，迎娶了我们都暗恋的公主陛下，成了我们传说中的天选之人和新的伟大酋长。
这个故事虽然初听起来也还算美好吧，但仔细一想，我们纳美人最后还是被外星生物给统治了啊！
只不过之前要统治我们的是一群外星生物，现在换成了一个……嗯，他确实换了一身我们的皮，可这人灵魂上还是个外星人啊！假如有个故事，写到最后，让个外星人魂穿来当全人类的总统，还说他受命于天……你觉得这是对人类的尊重么？
所以一圈说下来，你会发现，无论地球人还是纳美人，在这个故事里活的都特别别扭。于是我们观众看得也很别扭。
唯独只有男主，不仅从原先的残疾的躯壳里跳了出来，成为外星族群的“天选之人”一呼百应，并抱得美人归。
而美国的白左青年们，特别能把自己带入男主的这种视角，所以看得特别来劲，这个电影其实就是拍给他们看得。
但这种主角要啥来啥，想什么是什么，虽然其他人都活的不那么舒服，但自己却很带劲，这种故事，其实是极端自我中心主义的。咱中国人管这种故事叫“龙傲天爽文”，你去起点论坛充个会员能几千本的轮着看，看到地老天荒都不带重样的。
所以《阿凡达》就是专供西方白左的“龙傲天爽文”，在这个故事里，他们不仅背叛了自己的文明，还叛出了风度、叛出了风采。
2
其实在美国，类似的“龙傲天爽文”本来源远流长。在科幻三巨头（克拉克、阿西莫夫、海因莱因）横空出世，拯救美国科幻小说前。美国科幻小说经历过一段不堪回首的“黄色小说时代”，那会儿他们的科幻故事到不一定是故事里有多少情色描写，而是那时的科幻故事剧情都太烂俗，只能印刷在劣质的黄色纸张上，因而得名。
这类烂大街的科幻故事一般都是这么讲的：
未来一天，某位人类男性宇航员登陆了火星，发现当地还处在封建王权统治的黑暗中世纪，于是深受美国民主制度教育的男主来了一拨强势“开门，送民主”，领导火星人民翻身闹革命，推翻了腐朽的火星王权统治，把“民主之光”送给了火星人民。
哦对，这个过程之中，还会出现一个火星公主，与男主倾心相爱。两人在故事的结尾成为了火星上的总统和总统夫人，从此快乐的生活在了一起。
发现了没有？其实上述剧情也是《阿凡达》故事的基本架构。
区别只在于，相比当年美国人对自身制度、种族拥有自信的美国传统白人。《阿凡达》引入了一种“新思维”——“白左思维”。
“白左思维”的根基，是文化多元论和种族多元论。所以这个故事中善恶刚好被翻了过来：错的不再是“原始”的外星种族和制度，而成了人类的种族和制度。
于是主人公的使命也从“开门，送民主”变成了卖身投靠异星大地母亲的怀抱。
但主人公还是要成为叱咤风云的领袖、一呼百应，甚至还是要娶异星公主当老婆——所以欣赏这部电影的白左青年们，其实没有他们自己想象的那么无私，他们痴迷于这类故事，热爱这样的“革命”，多半不是真的想“解放xxx”而是迷恋于这些“爽点”。
就像这位小姑娘喜欢的多半是那种指责全球领导人的风头无两一样。
但问题是，《阿凡达》里的主角历险，又处处透露着白左式的一厢情愿，是经不起推敲的。
比如《阿凡达》故事里最大的一个假设，就是纳美人虽然住在外星球、与我们有着完全不同的进化史，但被塑造成了俩胳臂俩腿儿，长得还特别符合人类审美。
他们有非洲马赛人一样高挑的身材、印度神话中的蓝皮肤、中国清代式的大辫子、印第安式的语言和风俗——这简直就是白左们心目中对其他种族刻板印象的集合体。
可问题是，实事求是的讲，人类好不容易发现个外星人，凭什么就非得长的这么符合你们的一厢情愿呢？为什么就不能长得像章鱼、海怪、克苏鲁，有八个眼睛、六条腿，或者干脆像《第九区》里那样，是一只大甲虫？饿极了时靠吃同类的血肉为生？
如果《阿凡达》里的外星人长成这副德行，那男主是否还愿意魂穿到这种生物身上赖着不走吗？还愿意找一只这样模样的雌性生物终成眷属吗？还愿意领导这样族群起来驱除人类吗？
恐怕不成吧？
所以这样的设定，是美国白左受众万万接受不了的，他们梦想的就是那种又美又帅的外星人，自己魂穿过去，成为其领袖。
于是卡导干净利落的规避掉了这个问题，设计了让人看着就舒服的阿凡达族人形象——嗯，好莱坞商业片导演从来都这么忽悠观众。
3
而现实中的白左，在重述他们的历史时，也有着类似的天真病。
就像卡梅隆假设地球人与纳美人长相基本一致一样，白左史学家们也假设世界各个族群底层价值观的要素是相似的。
于是他们一回顾历史，觉得自己的祖宗太野蛮了：哎呀，当年白人殖民者来到美洲拓荒，怎么就不能跟印第安人好说好商量，非要闹成你死我活，把对方赶尽杀绝呢？
来个与狼共舞，这不挺好吗？
但事实上他们搞错了，他们祖宗搞那一套“野蛮”的殖民体系，原因不在于道德缺陷，而在于构成各文明底层逻辑的不相通：
比如对领土主权和产权的观念，欧洲白人经过古典时代和中世纪长期的博弈，是有一套自己的规则的。白人殖民者最初到达北美的时候，最开始也想从印第安部落那里买地，比如今天的纽约曼哈顿，就是当年荷兰移民从印第安部落那里赎买过来的。
可是白人有他们的规则，但美洲大陆另有规则。由于技术的落后，印第安人在美洲当时过的是很奇特的“游耕”式的生活的——一个部落到达一片区域，放火烧荒，开拓出一片耕地，在这里耕种上几年，等到此地地力枯竭，就把帐篷一拆，再找新的土地定居。
这就导致了印第安部落的领土观念其实非常模糊。
白人以为他们买了一片定居点，从此可以永久跟当地人相安无事。
可过几年，跟他们签约的A部落把帐篷一拆，走人了。
又过了几年，B部落“游耕”到这里，一看：呦，这里怎么凭空多了一帮白皮肤的部落啊，不懂规矩的挡在了我们部落的游耕路线上，看着挺碍眼的，粮食打的挺多，花姑娘还大大滴好，干它一仗吧。然后双方就打了起来。
这样的事情反复发生几次之后，白人也烦了，既然道理讲不通，还是直接抄家伙干仗来的方便——反正俺又不是打不过你。
所以你发现没有，文明与文明之间的冲突，种族与种族之间的龃龉，往往不是因为双方彼此之间不怀善意、不愿意互相理解，而是彼此之间的一些基本概念都是不互通的。双方对话也是鸡同鸭讲，基本概念都不共融，注定只能打。
这就跟我们未来如果碰见外星人，极大概率不是《阿凡达》里那样的类人生物，而可能是个高级章鱼、真社会性虫族、甚至蓝细菌一样，一碰面，彼此都不会觉得对方算人，唯一尊重只是彼此的实力。
这种情况下，文明之间的接触注定就不可能是善意和友好的，双方接触到最后一般只能打，打到一方被“物理说服”，接受对方的概念和规则为止。
是的，文明和文明之间，有时注定只能做彼此的混蛋，因为没人保证我们彼此有共同语言。
白左们之所以会产生“天下大同”、只要彼此有足够善意，就能携起手来共建地球村的错觉。那是因为西方文明是世界第一轮全球争霸中的“独孤求败”，从大航海时代以来，白左的那些“不肖祖宗”们用武力的方式把他们的规则强行安利给了全世界。
于是就让白左产生了幻觉：觉得原来各文明底层逻辑都差不多么，我穿越到其他文明蛮可以当个“阿拉伯的劳伦斯”或者阿凡达，也能玩的不错么……
但实际上，这个世界上不吃西方那一套的文明、族群很多。只不过，过去大家都知道你家力量强，嘴里不说而已。
所以，正如电影中的阿凡达虽然反对人类文明，但却需要人类文明的科技才能“魂穿”为纳美人一样。在现实世界里，白左们虽然号称要反思西方文明，但兴盛的西方文明，其实反而是他们真实的后盾和思考基点。
4
文章的最后，我们再来说说，《阿凡达》这么别扭的故事，为什么我们当年很多人看了不觉得别扭。
阿凡达最初上映于2009年，那一年刚好是美国“白左思维”的最鼎盛期。
这一年，奥巴马就任美国总统，而奥巴马这个人，本质上就是一个现实版的阿凡达。
奥巴马的思维、气质和行事风格，本来都无限接近于美国主流WASP(白人、昂撒人种、清教徒)中的左派，或者说白左。但这人却偏偏有一身黑皮肤，于是他的成功被美国民主党所主导的舆论有意解读为美国黑人民权运动的成功甚至终点，就像电影中将阿凡达领导起义，解读为纳美人“翻身做主人”一样。
美国少数族裔们一度也被忽悠了，觉得自己在这个社会中确实能够获得奥巴马式的成功。
但“奥巴马新政”搞了八年，美国人发现他们被这个阿凡达忽悠了。美国各种族之间的理念差距远比他们自己想象的大得多。奥巴马能够成功，是因为他不过是个“魂穿”的白人，思想观念跟美国主流社会是极度接近的。
但大多数美国少数族裔，其实各自有各自的生存哲学。
像多数黑人，他们就是觉得美国社会对其不公，而自身奋斗无望，要求更多补偿和救济的。
而亚裔、尤其是第一代华裔，他们就是觉得人应该自我奋斗，同时远离政治纷扰的。
这些人之间彼此的观念差距，就像当年白人殖民者和印第安人一样巨大，灵魂深处都目对方为外星怪物，怎么可能种族融合呢？
所以从长远看，美国各种族之间的歧视甚至内战，几乎是难以避免的。
而在世界范围内，奥巴马时代的美国致力于在全世界播种各个文明的“阿凡达”，这些人灵魂上是西方的白人，但种族和国籍又归属于各国，白左们寄希望与这些阿凡达们可以在自己的“星球”上复制电影式的成功。
结果无一例外的遭遇了失败。因为这些“阿凡达”灵魂属于西方，肉身却属于本民族，他们在抉择中永远在矛盾里徘徊，最终同时被西方和本民族所抛弃。
所以，最后，美国白左们发现他们搞了这么多年，搞了个寂寞，钱都白花了，实在误国已甚。
于是“白左思维”在美国退潮，高喊“让美国重新伟大”的川总上台，美国又搞了四年的“川普主义”，试图重新回忆那些被白左弃之如敝履的当年的成功之道。
从这意义上讲，阿凡达今年的重映，也许真的是有意为之：2021年，“改版奥巴马”拜登上任美国总统，美国白左们好像又有兴趣向全世界安利一波“阿凡达思维”了。
但事实是，这么多年过去了，当今世界格局早已物是人非。很多当初被《阿凡达》感染的全球年轻人，如今再看的时候，都隐隐约约觉察到了这个故事的虚假、过度理想化和造作：
现在看来，文明与文明、种族与种族之间的隔阂与鸿沟，远大于白左们所描述的那样。文化多元主义在全球目前都处于整体退潮期，甚至离破产也不远了。世界思想目前在面临着二战一来的又一轮新剧变——文化一元主义在全球各国重新积聚实力。
这个时候再重述一遍《阿凡达》，讲一个人不人、外星人不外星人的“多元论”故事，注定是没有什么号召力的。
好莱坞是美国白左的大本营，此次重置阿凡达并在全球推广，我相信他们一定有弦外之音。但很遗憾，12年间，早已物是人非。白左想再用这一套来“感动世界”是不灵的，他们必须另找方法。
但留给他们的时间，其实已经不多了，因为西方文明正在走向衰落，而如前所述，不管白左怎样装作“反思”西方文明，那确实是他们的思想之本和力量之源。
阿凡达的电影，以主角彻底“不做人”、魂穿纳美人的躯体为结束。
但我相信，他活不久——就像背叛了西方文明的白左思维也难以持久一样。
全文完
原文地址：https://mp.weixin.qq.com/s?__biz=MzI1NzE1ODc1MA==&mid=2247487704&idx=1&sn=f097fd5327b6c0dfd1630349bf7cd1a0&chksm=ea1aebe9dd6d62ff5e24bc517ae39f53f1877c9cd923619a5e34955bc161572dea979a79a0c0&&xtrack=1&scene=0&subscene=90&sessionid=1616510478&clicktime=1616510485&enterid=1616510485#rd",1,https://movie.douban.com/review/13373688/
Avatar,"总体来看特效不解释

  剧情咋一看也是不那么商业 但看完之后感觉错了 似曾相识的桥段 这不就是科幻版的与狼共舞么

 怎么娜美人就是蓝皮印第安

 同样是一个文明为了资源去掠夺另一个民族更相似的是也是一个军人被古老的民族所同化最后为他而战

不过结局有点大同小异 印第安人最后被征服 阿凡达中的娜美人虽然取得了一是胜利 但是我想导演也是忘了打一段字幕。。。十年后 那美人也没能逃过灭绝或被同化的宿命",1,https://movie.douban.com/review/3121151/
Avatar,"如果100分是满分的话，我只能给50分！
好，画面好，高科技，3D！
我想说的是这个电影的故事，是不是让人有点惆怅？作为军人的主人公，背叛自己的祖国，战友，带着一群的原始人痛杀自己人？是他有病还是说好的人有病？是，是人类侵犯了它们的星球，可是人类也是为了发展，而且，人类给了它们5年的时间，是它们不肯让步，妥协。那人类是不是就不要发展了？好，是人类坏，那些没有开化的人爱自然（和动物一样）和自然共存，是不是，反骨仔就是可以成为英雄？以暴制暴是他唯一的选择吗？他的上司给他一个小时的时间让他去说服那些原始人，可是他说了些什么？第一句话就是“我没有什么可以说的，你们快跑吧！”唉，他哥哥死在了那些野满人的手里，然后他爱上了个丑的要命的原始人，就往了他是谁？他杀的将军说的是“你以为你真的是它们吗？”做反骨仔也要有个原则吧？这样的电影都可以上映，还是3D，让孩子们看到了，怎样想？是不是，他们如果觉得对的话，就可以和被人一起打父母？是不是，为了正义就可以杀自己人？那，被他杀的人呢？他们也是为了祖国，人民，最后被自己人杀了，那，是不是，帮塔利班的人也可以成为英雄呢？他们也觉得是对的啊，是为了正义啊？唉，电影也是一本书，看过了就会留在脑海里，影响一个人的一生。如果我可以我一定要禁了这部电影！！！提示：绝对不要带小孩子看！！！

整部片子好像是想学宫崎骏，把人类破坏自然，动物反扑，让我们感到人类的残忍，无情。可是，没有学好啊。1，宫崎骏不会给人一种可以以暴制暴的感觉。2，宫崎骏是不会容忍背叛的。3，大自然（动物）反扑是因为人类的残忍，那些野蛮人的反扑又是什么？人类是要人类必须的矿石，只是针对那一个部落，而且是用了5年的时间去说服他们，可是那个饭骨子主人公可好，没有办法说服自己的上司，却可以说服其他别的部落一起去攻打人类，是他有病，还是导演有病，还是各位看官有问题？

还是我太认真了，唯我独醒。",1,https://movie.douban.com/review/2895903/
Avatar,"视频版：
《阿凡达》是一部科幻电影，讲述了身残志坚的海军战士来到潘多拉星执行任务，最终迎娶当地部落的公主，进而成长为新一代部落酋长的故事。
与此同时，这也是编剧兼导演詹姆斯·卡梅隆抄袭来的作品。其实，我在中二时期就已经创作出了与本片故事完全相同的小说。我还把小说翻译成英文，发给远在美国的卡梅隆征求意见，谁知道这个人就这样剽窃了我的作品。
《阿凡达》的主演萨姆沃·辛顿是可以操控“阿凡达”的退役海军，他毅然加入淳朴的纳美部落，帮助他们击溃邪恶的人类侵略者，进而拯救了整个潘多拉星球。这个故事听起来是不是非常地感人肺腑、荡气回肠？没错，我也这么认为。因为个这故事就是我创作的。我从七岁起就开始构思这个故事，期间十易其稿，一直到中学三年级才算真正完成。
我把小说保存成Word文件，并发到了卡梅隆的邮箱里。那时我还没养成备份的习惯，这个文件后来便因为磁盘太满而被误删除了。
我本人对自己写的故事还是比较满意的，里面设计很多炫酷的打怪升级剧情；而卡梅隆是国际大导演，也是我父母的好朋友，所以我就想着让他看看，给点意见。他赞美了我几句后，就没再回复我了。如今十多年过去了，我才第一次看到蓝光版的《阿凡达》。
只是看了个开头我就发现，这个故事和我写的《我在潘多拉星当酋长》一模一样。这是我的剧本！他当年抄袭我的《穷小子摊上白富美》（《泰坦尼克号》剧照）时，我就应该已经知道他的为人。
我为了写作那本小说花费了很多心思，但是他跟我道歉，说会补偿我。而他又是好莱坞的大牌导演。你也能明白我的难处。我当时就心想算了吧。我的确没有再计较。放弃署名权并不是件轻松的事情，我挣扎了很久。
但是我的忍让只是让卡梅隆再次剽窃了我的作品。
你可能会想要知道，卡梅隆这样的大导演剽窃我的作品会让我感到虚荣吗？我的回答是肯定的。我注意到了他对故事所做的细微的修改，我也挺欣赏他的改动的。比方说，在我的故事里，纳美族人的长相更接近《指环王》里的精灵族，但是卡梅隆把他们设计成了蓝色皮肤的人；虽然有些丑陋，但这个改动也大大降低了原作故事的意淫特色。
看完影片后，我有感到安慰的地方。但这种事情带来麻烦远不止于此：每次我跟朋友说，《泰坦尼克号》的故事抄袭了我的《穷小子摊上白富美》时，他们都哈哈大笑；还大肆批评说卡梅隆的电影高雅感人，而我的小说则肤浅低俗，搞得我难堪至极。这次的《我在潘多拉星当酋长》的抄袭问题，我自然是提都不敢提了。
卡伯伯，如果你看到了这个视频，我求求你，提高下版权保护意识，你是天才的电影人。尽管发生了这么多不开心的事情，我还是会把你视作我的亲人。但你可以创作你自己的故事，自己的剧本，到时我一定第一个跑到院线支持。只是不要再改动我的小说了。谢谢了……",1,https://movie.douban.com/review/9897118/
Avatar,"終於看了阿凡達，神仙、皇帝和救世主都齊人了，救世主還要是美國兵……故事沒啥深度，無非就是義和團戰勝八國聯軍的架空玄幻片罷了。

既然外星人勝利了，接下來的可想而知，應該就是拔電線桿子，拆鐵路的鬧劇了吧。殺了大毛子，接下來會說英語的二毛子外星人也該殺。祝他們去殖成功！

拆遷戶們，別上訪了，祈禱吧。然後感化一個城管，會來幫你們的。",1,https://movie.douban.com/review/3189824/
Avatar,"对于印第安人和侵略者，因为我不是当事人，我可以选择站在印第安人这边，也可以选择站在侵略者这边。我可以说侵略者该死，也可以说弱者总会被强者欺凌。如果从这个角度看，我们自己需要变得强大，我们可以管好强大的自己不去侵略别人，但不能保证别人的强大不会侵略我们。
但是阿凡达电影讲的是人类和其他物种之间，我是当事人，我属于人类。不管人类对其他物种做了多么残忍的手段，造成多大的伤害，那我也一定站在人类这边。为什么？因为我是人类，我可以批评指责怒骂那些做恶事的人，但我不可能帮着其他物种反过来杀死人类。换做是你，你会因为人类侵犯了外星人而帮着外星人打人类吗？毕竟现实不是科幻片，不同物种之间很难取得信任，我们同情外星人但是没法信任它们，
看阿凡达这个电影也要带脑子，作者意思想把人类和其他种族的故事类比成印第安人和侵略着的故事，想表达的是侵略的悲哀，不要去侵略，要和平。OK这个点我get了，要看到作者想表达的，而不是没有脑子似的只看到电影的正义光环，去帮着外星人打人类。两个故事本质区别就在于，一个是人和人，一个是人和外星人，而我们是人。
一些人只看到了反拆迁，反侵略，如果对象是人和人，那没问题。但是对象是人和外星种族之间，不管人类多坏，我都不会帮着外星人对付人类",1,https://movie.douban.com/review/15139160/
