title,review_text,stars,url
Inception,"乍一看好像很烧脑，其实里面全是bug。
1.外层坠落才能让人脱离里层梦境，或者里层梦境里死了才能到外层梦境，那为什么需要每一层安排一个人坠落他们，直接一层层死出来不就好了？
2.在limbo里面出来的方式在剧情开始的时候被营造得很神秘，大家都不知道，卫衣知道的人也讳莫如深。结果在第三层雪山梦境里小女孩一语道破了，所以他们才决定要在limbo里把人带回第三层梦境。这太惊人了。而且limbo的逻辑竟然和普通层次的梦境规则一样，只要在梦里死了就能回到上一层梦。那为什么男主自己一开始发现妻子不愿意会到现实世界之后，不是带着妻子一层层死出来，而是要在她脑内植入一个“这里不是现实世界的想法”呢？很难不怀疑他是故意为了做植入想法的实验才最终害死了妻子的。
3.关于失重。第一层梦境车辆下降之后失重了，相应的第二层也失重了，那为什么第三层没有失重？而第二层如果失重了，那用电梯厢创造坠落的计划应该也是不成立了，椅子都飘在空中了，电梯厢在失重的情况下凭什么下落？
4.梅尔和柯布在limbo里面一起过了50年，结果他们在limbo里被车撞的死亡镜头竟然是年轻的面庞又怎么解释？不应该是两个白发苍苍的人死去吗？
5.最后一幕陀螺没有停止旋转，但是明明在那之前陀螺已经在桌上划大圈转了，这明显不符合常理。这样不合理的事情出现不会引起注意吗？
这只是我本人能想到的一些有问题的点，可能还有更多我思维盲区没有想到的部分。这个世界观也太摇摇欲坠了，这么显眼的几个bug都修不掉，还分数这么高。。。。",1,https://movie.douban.com/review/15886958/
Inception,脑瘫狗李子，自己美国全是木头做的房子不说，来喷中国捕鱼多，我尼玛脑瘫狗李子，自己美国全是木头做的房子不说，来喷中国捕鱼多，我尼玛脑瘫狗李子，自己美国全是木头做的房子不说，来喷中国捕鱼多，我尼玛脑瘫狗李子，自己美国全是木头做的房子不说，来喷中国捕鱼多，我尼玛脑瘫狗李子，自己美国全是木头做的房子不说，来喷中国捕鱼多，我尼玛脑瘫狗李子，自己美国全是木头做的房子不说，来喷中国捕鱼多，我尼玛脑瘫狗李子，自己美国全是木头做的房子不说，来喷中国捕鱼多，我尼玛脑瘫狗李子，自己美国全是木头做的房子不说，来喷中国捕鱼多，我尼玛脑瘫狗李子，自己美国全是木头做的房子不说，来喷中国捕鱼多，我尼玛脑瘫狗李子，自己美国全是木头做的房子不说，来喷中国捕鱼多，我尼玛脑瘫狗李子，自己美国全是木头做的房子不说，来喷中国捕鱼多，我尼玛脑瘫狗李子，自己美国全是木头做的房子不说，来喷中国捕鱼多，我尼玛脑瘫狗李子，自己美国全是木头做的房子不说，来喷中国捕鱼多，我尼玛脑瘫狗李子，自己美国全是木头做的房子不说，来喷中国捕鱼多，我尼玛脑瘫狗李子，自己美国全是木头做的房子不说，来喷中国捕鱼多，我尼玛脑瘫狗李子，自己美国全是木头做的房子不说，来喷中国捕鱼多，我尼玛脑瘫狗李子，自己美国全是木头做的房子不说，来喷中国捕鱼多，我尼玛脑瘫狗李子，自己美国全是木头做的房子不说，来喷中国捕鱼多，我尼玛脑瘫狗李子，自己美国全是木头做的房子不说，来喷中国捕鱼多，我尼玛脑瘫狗李子，自己美国全是木头做的房子不说，来喷中国捕鱼多，我尼玛脑瘫狗李子，自己美国全是木头做的房子不说，来喷中国捕鱼多，我尼玛脑瘫狗李子，自己美国全是木头做的房子不说，来喷中国捕鱼多，我尼玛脑瘫狗李子，自己美国全是木头做的房子不说，来喷中国捕鱼多，我尼玛脑瘫狗李子，自己美国全是木头做的房子不说，来喷中国捕鱼多，我尼玛脑瘫狗李子，自己美国全是木头做的房子不说，来喷中国捕鱼多，我尼玛脑瘫狗李子，自己美国全是木头做的房子不说，来喷中国捕鱼多，我尼玛,1,https://movie.douban.com/review/14696939/
Inception,盗梦空间精彩在构思创意，可是片中构思创意很明显都是抄袭今敏的红辣椒，再考虑到今敏在欧美界的影响力，我不信诺兰没有看过。就连片中的场景都照搬，当然了如果说故事情节和内容两者是极大不同，但是构思创意的抄袭是板上钉钉的，不能因为情节不同而不承认抄袭，尤其是很多诺兰的粉丝把红辣椒贬的一文不值，把盗梦空间捧的很高。当然了两部影片的时间讲的彻彻底底的两个故事，可是没有了红辣椒的构思创意，盗梦空间会好看吗？诺兰还是那么影迷口中吹捧的大神吗？黑暗骑士后诺兰很明显被吹捧过度了。国人只知道诺兰，却不知道大友克洋，今敏在欧美的影响力，更不用提宫崎骏了。在欧美文化里具有划时代的赛博朋克类科幻影片，公认的只有三部其中只有一部动画片就是日本的攻壳机动队。,1,https://movie.douban.com/review/9128209/
Inception,"如今科幻这个词越来越魔幻。《盗梦空间》无疑是一部和科学不搭边的魔幻巨制。
电影中很多技巧都平平无奇。比如小李子令女主入梦时，用不经意的转场麻痹观众，然后突然告诉女主：你已经在梦中了。我第一次看就猜它可能会这么演，意料之中的俗套。
逻辑上也有很大漏洞。比如从下坠的车上入梦会进入无重力世界，那为什么从无重力世界入梦后不也是失重状态呢？下坠的车上与失重世界，二者的体感完全相同好吧。
关于三层梦境后是潜意识的设定也很牵强，按照多层入梦的理论凭什么不能有四层五层梦境？他是导演编剧当然可以这么写，就这么规定，只能入梦三层。但是很突兀。
而且，突触传递信号是需要时间的，所以入梦多层后，进入潜意识后也不可能如电影那般感知时间放缓那么多倍。妥妥魔幻电影无疑。
男主前任的陀螺判定梦境现实指标也是一大败笔。现实中陀螺也要转好久才会停，判定一次要费多少时间？不能换个简单好用的？比如小李子那个。
不吐不快。这个电影没一星这么差，但也没有网友所传那么好。无奈无脑跟风好评太多了，给个一星平衡一下。",1,https://movie.douban.com/review/13021041/
Inception,"这片影评没有对盗梦空间的吐槽，因为槽点实在太多，连恐怖游轮都无法匹敌，不是一篇文章能吐完的。
本文想定义下啥是烧脑片：只有逻辑精妙但没有bug的片子才是烧脑片。也就是观众第一次看有点懵逼，但拿出纸笔画个逻辑图就豁然开朗，然后深感愉悦的片子。有一类伪烧脑片，属于有一定理论门槛的，但只要弄懂了这个理论，片子本身就很好懂。比如死亡幻觉，只要搞懂了离线宇宙，片子不难理解；再比如星际穿越，其实就是对维度理论的视觉化而已。还有一类属于有理论门槛的也烧脑的，比如穆赫兰道，没看过梦的解析注定看不懂，但看过梦的解析也不一定能看懂；再比如生死停留，有个理论前提，就是人在死前脑电波会变慢，时间感和常人不同，现实的1秒他本人感觉是1年，这个理论可能不科学，但你必须知道这个理论才能往下看，内容依然烧脑。还有就是没有理论门槛的纯烧脑片，比如致命id，致命魔术。最恶心的是用逻辑bug假装烧脑，还有一帮脑残在那捧臭脚，比如恐怖游轮和盗梦空间。",1,https://movie.douban.com/review/10260590/
Inception,"有兴趣的同学可以看下红辣椒就知道了
盗梦空间抄袭日本动画大师金敏的红辣椒
盗梦空间抄袭日本动画大师金敏的红辣椒
盗梦空间抄袭日本动画大师金敏的红辣椒
盗梦空间抄袭日本动画大师金敏的红辣椒
盗梦空间抄袭日本动画大师金敏的红辣椒
盗梦空间抄袭日本动画大师金敏的红辣椒
盗梦空间抄袭日本动画大师金敏的红辣椒
盗梦空间抄袭日本动画大师金敏的红辣椒
盗梦空间抄袭日本动画大师金敏的红辣椒
盗梦空间抄袭日本动画大师金敏的红辣椒
盗梦空间抄袭日本动画大师金敏的红辣椒",1,https://movie.douban.com/review/9063718/
Inception,只能说，失望。科幻吗？抱歉，只能说是超现实。悬疑吗？那就要看有没有续集了，可以把结局剪到第二部的开始，省点胶片。心理吗？主角一直在本我，自我，超我之间，自责与渴望被原谅之间徘徊。哲学吗？说两句有内涵的话就算哲学了？动作吗？这个我承认。惊悚吗？你在开玩笑吧。,1,https://movie.douban.com/review/3751556/
Inception,我真的是看过了才来评的。。很失望了，因为听说是悬念才去看的。没想到什么情节都能用猜得到。。。。悬念在哪里？连结局没出现我们这边一整堆的人都猜到结局了。出来大家直叹气，看的太累。,1,https://movie.douban.com/review/3631967/
Inception,"线人，有个评论挺好的“谁敢比我惨”。我TMD最烦貌似很煽情的东西了，煽情的太不专业了。如果重来，给我500块，我也不会再去看一遍，太浪费时间了。幸好，我没去电影院看，哈哈。

全城戒备，其实觉得不错，特别是郭大叔迷失的那一段，至少到那还是很通畅阳光的，我觉得至少定位准确、拍的也比较用心，还有很积极的东西。当然，吴京和张静初真是浪费胶卷和影院的空调费。可这也算完整的，精良的商业片的一部分。商业片，温暖、积极、有明星、有笑点、有诱惑、打的激烈，你还要人家怎样？教你哲学和全人类共产主义？这个我觉得电影票价是很值的。

但豆瓣的评论以上两部片子，与我的结论完全相反。和老婆讨论的结果是，大概豆瓣都是90后屁孩去玩的地方，典型的表现就是：自我中心，不宽容，高偏好度。我们身家几百亿的总裁有些话说的确实不错，你要当老总，第一件事情就是去偏好度，就是不要以自己的角度去评判别人做的事情，要以客户的角度。算了，不多讲，也许自己OUT了，这个可能性是有的。

《盗梦空间》，这个我昨天从电影院回家时仔细想了一下，其实这是个烂片。

1、讲逻辑。在没有现实世界的基础上，你可以完全折叠和想象、穿越，所以所谓逻辑，你是以现实世界为基础的，当你取消这个基础，我让脑袋长在屁股上都可以，那又何谈逻辑清晰？几层几层真的那么清晰吗？既然现实世界取消了，我设定另外的速率不一样也可以？或者时间静止可以么？讲多了就是和外祖父悖论一样的东西，你怎么知道你回到未来时，能不能看到自己的孙子？造梦、植梦、偷梦，这个逻辑本身就是错误的，像老鼠去给猫挂铃铛。这部电影其实很简单：你在别人的梦里，还是别人在你的梦里？梦里有个想法，我也可以说想法就是个梦，在梦里分离出所谓念头，这个已经是逻辑的立论错误了。所以，不要用几层几层的逻辑去分析这个电影，完全SB。何况里面若干场景：保险柜、变大的枪、撞护栏的面包车，等等都是反逻辑的象征。因为，如果你所做所为都是以现实想象为原型，遵循现实的规则——比如失重的时候不能坠落，那么你就不可能在梦里和潜意识防卫者作战和去偷梦里放着最深潜意识念头的保险箱，那些都是比喻。一会和比喻做斗争，一会和本体做斗争，同时遵循现实的所有规则，这个就是逻辑上最立不住脚的地方。

 

2、讲深刻。电影院有大声说这个是潜意识、下意识啥的显摆自己所谓心理学知识的白痴，影评上有写流体论、几何学和inception关系的自以为是的低能理科生。我靠，你要知道，莱昂纳多是演泰坦尼克出道的，诺兰是拍蝙蝠侠等大火的，你要他们有多深刻？反复讲一部商业片深刻，是因为你们自己的浅薄和内在哲学的空虚。要深刻吗？佛洛依德所讲的父子关系、荣格讲的集体无意识、系统论的熵增理论、从柏拉图的投影到黑格尔的理念王国，中国传统的庄周梦蝶、日取之半，道家的“魂兮归来”、守丹炉，外带佛家的一沙一世界、一念真如，MD，你要想往深刻讲，这些深刻我都可以和《盗梦空间》打包了给你买一赠一。问题在于，人家拍的是商业片，他们拿来用烂的桥段就是父子关系之间的紧张和解、潜意识的混乱和自我怀疑、以及世界的折叠和时间扭曲，这些元素在科幻片里经常用，比如星战、异次元空间、飞向未来等等，TMD有什么深刻的。

 

3、讲节奏和画面。我觉得雪地狂奔这一场是最烂的，不知道是不是被剪了，支离破碎的打斗，冗长无趣的叙事。可能是很多可爱的观众唯一看得明白的一场吧，所以当时影院的人们还是很投入的。节奏上，不是没有可取之处，三层的不同速率对比，有新意，可是在拍摄时根本没感觉出来时间的流逝感。如果说OK，我只能说这部片子向蒙太奇致敬得还不够OK，如果分屏剪切，是不是会更有感觉呢？

 

4、讲故事和票房。我发现中国群众最可爱的一点就是公开文字上面写了啥就信啥。性早熟不是特例，你看长江鱼都早熟，和奶粉没关系；盗梦空间IMDB排名仅次于肖申克救赎和教父——这个东西和起点的点推榜一个性质，当需要真实时他真实，需要他虚伪时就虚伪了。老老实实说一句，大伙觉得盗梦的故事好看吗？看的爽吗？是画面打的爽还是故事讲得让你爽？

 

我只想说，你觉得不好看的时候说，不好看、看不懂、挺烂的，有什么很难的吗？为啥喷《全城戒备》这样的商业片时不遗余力的踹，捧《盗梦空间》这样的商业片时不遗余力的舔？源于你智力的自卑和人格的无知吧——注意，我没说反。",1,https://movie.douban.com/review/3636092/
Inception,"克里斯多福˙諾藍 (Christopher Nolan)的《全面啟動》(Inception)有兩處令我動容。首先是柯比跟茉兒十指緊扣躺在鐵軌上，火車暴烈的聲音壓上，莫兒吼出因為我們會在一起。全然的信任，愛與死，因死而重生的愛。柯比的謎語中，那開往無名遠方的火車，即是這逾越未知死亡邊界的隱喻。不論到哪裡我都能接受，那片死生未知的蔭谷，因為我們在一起。
另一處則是柯比在逃亡前錯過目睹孩子臉龐的瞬間，並因此永遠無法招喚出孩子臉龐的記憶。總是有美到至極的時刻，時間緩慢了下來，場景變得清晰，我們知道這一瞬間將會消逝，於是我們用視線細緻地撫觸這場景的每個線條、每道光澤。在發生的當下已預知了它的逝去；因此我們窮盡全力銘刻記憶，希望能準確無誤的喚回這無止盡奔流的時光。而遺失記憶的機會是如此痛楚的一種遺失。
同時問題也出現了。柯比對於如此珍視的孩子們，難道只會有這一個場景的回憶嗎？難道他這輩子都沒看過自己小孩的臉嗎？那為何在自己的記憶夢境裡，柯比重建的不是其他容納完整孩子形象的場景？並且之後的各種夢境中孩子的身影不斷以潛意識投射的身分出現，每次都沒有臉龐。除非柯比記憶力太差忘了自己小孩長什麼樣子，或是柯比是個爛父親一輩子沒見過自己的小孩。不然潛意識裡孩子的形象會自然從其他記憶裡提取出臉龐的畫面呀。
這個實在是太根本的，情節編寫上的錯誤（這個概念能存在本身就是基於錯誤，沒有任何修正的餘地），在第一瞬間毀滅了我在本文第二段所書寫的感受。這一貫穿全片的主題直接殘廢；它在第一次出現時就已經否定了自己，之後的非常多次的重複出現，每次都在增加我的不耐。第二段的文字是我的散文書寫「演出」，電影文本並沒有成功地（甚至極其失敗）建立這個主題。

對於本片的邏輯錯誤，我是採取比較寬容的姿態，比較令我感到疑慮的是導演處理各式命題時的草率。柯比帶領阿里安德前往練習造夢時，在法國街頭阿里安德排起了兩面對立的巨型落地鏡，讓他們無限折射出鏡像；這很明顯是在隱喻「夢中夢」的概念，一層還有一層，無止境的「製框」。不過這象徵出現的時間跟方式都莫名其妙，沒有任何對應跟連結，沒有後續發展。
另外一個處理夢中夢概念的地方則是結尾。本片的結尾是我最憎惡的地方。柯比毫無疑問是回到了現實，他之前已經轉過很多次圖騰了，也都停下來；柯比在夢中無法「獲取經驗」來看見孩子（記憶中不存在的）臉龐，而結尾前柯比看到了臉龐。於是空鏡頭照圖騰旋轉的結尾，只是玩弄一個已被訂局的概念，在故弄玄虛而已。無法有效處理主題，而且充斥著做作的炫耀。
導演在處理感情方面總是有「說太白」、「話太多」的毛病，尤其是阿里安德開始探索柯比的過去時發出的詠嘆調：「你想讓她活著！」、「你以為記憶的牢籠可以監禁她嗎？」或是「因為你感到罪惡！」，聽起來像是美國三流影集或是網路言情小說，當然最後第四層夢境柯比對茉兒的大告白也算在內（「妳是我妻子的影子！」）。處理微妙的感情，尤其是贖罪這個概念時，最忌諱的就是如此；必須訴諸情節及人物達至一種「不須言語的共感」，如果全部都用言語戳破，還怕觀眾看不懂，大告白加詠嘆調，則一切頓顯幼稚，抒情變濫情，何來精準深刻之可能？這種錯誤是初學寫作的書寫者在犯的。

同時本片的敘事結構也有沒處理好的誇張錯誤。在第二層夢境，飯店中，柯比欺騙費雪自己是投射人物，負責護衛費雪的心靈。而隨後柯比竟然說服費雪一起入侵經理的意識。一個「不存在」的「投射護衛」人物，竟然開始說服人去入侵別人的心靈竊取資料？一個因為主體「接受訓練」而自動反射出來用來「抵抗心靈入侵」的虛擬人格，不把主體拯救出夢境，而要求主體進行犯罪，然後拿出整套入侵夢境的華麗裝備儀器要主體合作一起侵入別人。然後費雪竟然馬上相信了。我不記得費雪在第二層夢境有撞到頭或是嗑藥之類的。諾蘭沒有心虛地想要趕快把這裡帶過，還讓柯比發表一下感言：我們是要入侵費雪的，但是我騙他我們在入侵經理，這樣他就會站在我們這邊。亞瑟接著很有邏輯的說：讓費雪的潛意識自己對付自己。這兩位的發言非常邏輯，針對了一件最不可置信不合邏輯的事。
諾蘭無力想出一個讓敘事「合理」（我相信這已經是個對低限度的基本要求）繼續下去的方式。這也不是小地方的邏輯矛盾，而是可以剝裂整段敘事的結構缺陷。從第三層夢境開始，費雪的存在都是極度怪異的，他出現在鏡頭裡一次，就提醒我諾蘭的錯誤一次。這草率的處理讓費雪與父親會面的場合虛假無比，另外一條敘事主軸（費雪與父親）也宣告殘廢。

我聽不少人說本片的結構很複雜。其實相反，它簡單且笨重，尋找一號隊員、然後二號隊員、接著三號隊員……第一關、第二關……，這種說故事方式讓我想起可悲的《天降奇兵》或是極其可悲的《波西傑克森》之流。
其實它是極為保守的片子，槍戰、團隊小內鬨、企業鬥爭、竊盜，無一不是好萊塢老梗，頂多再配上偶爾發一兩下梗的哲學命題，還有諾蘭獨創的崩潰的抒情結構及自廢武功的敘事主線。美學成就方面可以媲美007的飛車追逐街頭槍戰，或是Discovery拍攝的冰山紀錄片。
對於夢境的探索，諾蘭所理解的夢境似乎跟人類的夢境不太一樣。無怪乎Télérama影評人說諾蘭把夢境導得像線上遊戲。
如夢似幻。夢境中的時間感是模糊的，邏輯只限於短暫的因果，情緒突如其來隨後消逝，一切都不需要原因，認識的人物以不同的面貌登場，場景隨時扭曲變形，主體近乎沒有記憶，有時有能力思考有時卻無力如旁觀一場影片，情節參雜著回憶、期望、狂想。像是影子、散在地上的水、或是一閃即逝的光。隨後在半夢半醒的酸齦感中潮退淡去。
彷彿一切都是隱喻。",1,https://movie.douban.com/review/3483896/
